infraclass,cohort,order,suborder,superfamily,family,subfamily,tribe,genus,species,iBite,ID,specimen,amplification,head.w,head.h,head.l,th.w,body.l,wing.l,latitude,longitude,country
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Ontholestes,murinus,921,Ontholestes_murinus,0933,2.0,2.37,1.15,1.22,2.3,9.86,3.75,46.383306,14.510889,Slovenia
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Philonthus,decorus,540,Philonthus_decorus,0593,2.0,1.71,1.0,1.74,2.08,14.36,2.7,50.687880943686,7.10864606947524,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Philonthus,decorus,541,Philonthus_decorus,0593,2.0,1.71,1.0,1.74,2.08,14.36,2.7,50.687880943686,7.10864606947524,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Philonthus,decorus,542,Philonthus_decorus,0593,2.0,1.71,1.0,1.74,2.08,14.36,2.7,50.687880943686,7.10864606947524,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Philonthus,decorus,2229,Philonthus_decorus,0593,2.0,1.71,1.0,1.74,2.08,14.36,2.7,50.687880943686,7.10864606947524,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Philonthus,laminatus,653,Philonthus_laminatus,0695,20.0,1.63,1.05,1.43,2.23,14.83,2.62,50.8193666930251,7.19342602959187,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Philonthus,laminatus,1801,Philonthus_laminatus,1855,24.0,1.32,0.71,1.44,1.62,9.73,2.0,52.987014623243,13.853228871274,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Philonthus,laminatus,2280,Philonthus_laminatus,0695,20.0,1.63,1.05,1.43,2.23,14.83,2.62,50.8193666930251,7.19342602959187,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Philonthus,laminatus,2281,Philonthus_laminatus,0695,20.0,1.63,1.05,1.43,2.23,14.83,2.62,50.8193666930251,7.19342602959187,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Quedius,lateralis,1901,Quedius_lateralis,1958,20.0,2.2,1.12,2.4,2.83,15.19,2.63,54.4171615793245,10.072330007063,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Quedius,lateralis,1902,Quedius_lateralis,1958,20.0,2.2,1.12,2.4,2.83,15.19,2.63,54.4171615793245,10.072330007063,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Quedius,nitipennis,1903,Quedius_nitipennis,1958,20.0,2.2,1.12,2.4,2.83,15.19,2.63,54.4171615793245,10.072330007063,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Quedius,nitipennis,2196,Quedius_nitipennis,1958,20.0,2.2,1.12,2.4,2.83,15.19,2.63,54.4171615793245,10.072330007063,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Tasgius,morsitans,1937,Tasgius_morsitans,1989,2.0,2.55,1.1,2.57,2.41,18.04,3.15,50.947128,7.147713,Germany
Neoptera,Endopterygota,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Stenochiinae,Cnodalonini,Cyrtosoma,sp_PAN1,1614,Cyrtosoma_sp_PAN1,1621,20.0,2.96,1.51,3.2,3.64,10.67,7.29,8.99258124231596,-79.5456632055133,Panama
Neoptera,Polyneoptera,Dermaptera,Forficulina,Anisolabidoidea,Anisolabididae,Anisolabidinae,-,Euborellia,arcanum,158,Euborellia_arcanum,1094,0.5,2.63,1.39,2.71,2.3,20.69,0.0,55.687574,12.57356,Denmark
Neoptera,Polyneoptera,Dermaptera,Forficulina,Anisolabidoidea,Anisolabididae,Anisolabidinae,-,Euborellia,arcanum,159,Euborellia_arcanum,1094,0.5,2.63,1.39,2.71,2.3,20.69,0.0,55.687574,12.57356,Denmark
Neoptera,Polyneoptera,Dermaptera,Neodermaptera,Anisolabidoidea,Anisolabididae,Titanolabidinae,-,Titanolabis,sp_AUS1,1107,Titanolabis_sp_AUS1,1180,2.0,2.95,1.95,3.63,2.73,27.0,2.37,-16.103273,145.44997,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Andrenidae,Andreninae,-,Andrena,distinguenda,658,Andrena_distinguenda,0700,20.0,2.13,1.75,0.91,2.0,6.74,4.55,50.8193666930251,7.19342602959187,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Andrenidae,Andreninae,-,Andrena,distinguenda,2382,Andrena_distinguenda,0700,20.0,2.13,1.75,0.91,2.0,6.74,4.55,50.8193666930251,7.19342602959187,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Andrenidae,Andreninae,-,Andrena,sp_GER1,1690,Andrena_sp_GER1,1743,20.0,3.09,2.79,1.49,3.35,10.92,9.68,50.6191137511366,6.99181883024968,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Andrenidae,Andreninae,-,Andrena,sp_GER1,1691,Andrena_sp_GER1,1743,20.0,3.09,2.79,1.49,3.35,10.92,9.68,50.6191137511366,6.99181883024968,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,aeruginosa,1190,Amegilla_aeruginosa,1263,2.0,4.71,3.51,2.6,4.13,11.92,9.01,-15.577624,144.45613,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Anthophorini,Amegilla,sp_AUS1,1261,Amegilla_sp_AUS1,1334,2.0,4.08,3.5,2.2,3.95,10.54,7.43,-21.132135,148.49145,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Apini,Apis,mellifera,1255,Apis_mellifera,1328,2.0,3.79,3.34,1.9,3.95,11.59,9.9,-21.144675,148.4996,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Apini,Apis,mellifera,1256,Apis_mellifera,1329,2.0,3.72,3.29,2.16,4.03,12.35,10.59,-21.144675,148.4996,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Apini,Apis,mellifera,1389,Apis_mellifera,1462,20.0,4.0,4.7,2.41,4.42,12.13,9.6,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Bombini,Bombus,argillaceus,819,Bombus_argillaceus,0841,2.0,5.0,6.54,3.62,7.55,22.52,17.81,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Bombini,Bombus,sp_GER1,1688,Bombus_sp_GER1,1742,2.0,4.3,4.61,2.5,5.36,15.28,11.95,50.6191137511366,6.99181883024968,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Bombini,Bombus,sp_GER1,1689,Bombus_sp_GER1,1742,2.0,4.3,4.61,2.5,5.36,15.28,11.95,50.6191137511366,6.99181883024968,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Bombini,Bombus,sp_SLO1,930,Bombus_sp_SLO1,0938,2.0,4.01,3.56,3.34,4.85,13.86,14.17,45.743278,14.950417,Slovenia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Bombini,Bombus,sp_SLO1,931,Bombus_sp_SLO1,0938,2.0,4.01,3.56,3.34,4.85,13.86,14.17,45.743278,14.950417,Slovenia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Bombini,Bombus,sp_SLO1,2427,Bombus_sp_SLO1,0938,2.0,4.01,3.56,3.34,4.85,13.86,14.17,45.743278,14.950417,Slovenia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Euglossini,Euglossa,sp_PAN1,1414,Euglossa_sp_PAN1,1479,20.0,5.35,5.16,3.7,5.77,15.55,11.4,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Euglossini,Euglossa,sp_PAN1,1415,Euglossa_sp_PAN1,1479,20.0,5.35,5.16,3.7,5.77,15.55,11.4,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Euglossini,Euglossa,sp_PAN1,1600,Euglossa_sp_PAN1,1610,20.0,4.98,4.26,2.33,4.9,13.26,8.82,8.99258124231596,-79.5456632055133,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Euglossini,Euglossa,sp_PAN1,1601,Euglossa_sp_PAN1,1610,20.0,4.98,4.26,2.33,4.9,13.26,8.82,8.99258124231596,-79.5456632055133,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Melectini,Thyreus,nitidulus,1260,Thyreus_nitidulus,1333,2.0,3.48,2.92,1.72,4.62,10.03,8.98,-21.132135,148.49145,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Meliponini,Meliponini,sp_PAN1,1503,Meliponini_sp_PAN1,1536,2.0,2.3,2.41,1.76,2.85,7.46,6.68,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Meliponini,Meliponini,sp_PAN1,1504,Meliponini_sp_PAN1,1536,20.0,2.3,2.41,1.76,2.85,7.46,6.68,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Meliponini,Tetragonula,sp_AUS1,1172,Tetragonula_sp_AUS1,1245,20.0,1.91,1.75,0.93,2.25,4.51,3.53,-15.577624,144.45613,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Meliponini,Trigona,sp_PAN1,1604,Trigona_sp_PAN1,1612,20.0,2.5,2.44,1.82,2.8,6.34,7.87,8.99258124231596,-79.5456632055133,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Meliponini,Trigona,sp_PAN1,1605,Trigona_sp_PAN1,1613,20.0,3.21,2.53,1.35,2.38,6.45,7.65,8.99258124231596,-79.5456632055133,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Meliponini,Trigona,sp_PAN1,2176,Trigona_sp_PAN1,1612,20.0,2.5,2.44,1.82,2.8,6.34,7.87,8.99258124231596,-79.5456632055133,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Meliponini,Trigona,sp_PAN1,2177,Trigona_sp_PAN1,1612,20.0,2.5,2.44,1.82,2.8,6.34,7.87,8.99258124231596,-79.5456632055133,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Meliponini,Trigona,sp_PAN1,2178,Trigona_sp_PAN1,1612,20.0,2.5,2.44,1.82,2.8,6.34,7.87,8.99258124231596,-79.5456632055133,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,sp_PAN1,1505,Paratetrapedia_sp_PAN1,1537,20.0,2.36,2.49,1.07,2.22,8.28,6.97,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Nomadinae,Nomadini,Nomada,sp_GER1,1694,Nomada_sp_GER1,1746,20.0,2.36,1.69,0.94,2.3,8.14,6.32,50.6191137511366,6.99181883024968,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Nomadinae,Nomadini,Nomada,sp_GER1,1695,Nomada_sp_GER1,1746,20.0,2.36,1.69,0.94,2.3,8.14,6.32,50.6191137511366,6.99181883024968,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Nomadinae,Nomadini,Nomada,sp_GER1,1696,Nomada_sp_GER1,1747,20.0,2.29,1.73,1.03,2.28,8.02,6.25,50.6191137511366,6.99181883024968,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Nomadinae,Nomadini,Nomada,sp_GER1,2406,Nomada_sp_GER1,1746,20.0,2.36,1.69,0.94,2.3,8.14,6.32,50.6191137511366,6.99181883024968,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Nomadinae,Nomadini,Nomada,sp_GER1,2407,Nomada_sp_GER1,1746,20.0,2.36,1.69,0.94,2.3,8.14,6.32,50.6191137511366,6.99181883024968,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Nomadinae,Nomadini,Nomada,sp_GER1,2408,Nomada_sp_GER1,1746,20.0,2.36,1.69,0.94,2.3,8.14,6.32,50.6191137511366,6.99181883024968,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,violacea,818,Xylocopa_violacea,0840,2.0,7.95,8.21,3.07,9.91,24.92,19.47,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,violacea,828,Xylocopa_violacea,0850,0.5,8.5,8.81,4.29,8.75,26.0,20.74,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,violacea,841,Xylocopa_violacea,0863,2.0,7.53,7.5,3.8,7.77,25.34,20.89,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,violacea,2389,Xylocopa_violacea,0840,2.0,7.95,8.21,3.07,9.91,24.92,19.47,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,violacea,2390,Xylocopa_violacea,0840,2.0,7.95,8.21,3.07,9.91,24.92,19.47,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,violacea,2613,Xylocopa_violacea,2347,2.0,4.83,5.3,2.45,5.18,17.37,13.72,42.0712955480561,9.02261013506413,France:Corsica
Neoptera,Endopterygota,Hymenoptera,Symphyta,Tenthredinoidea,Argidae,Arginae,-,Arge,sp_GER1,694,Arge_sp_GER1,0732,2.0,2.2,1.52,1.08,2.83,9.09,8.21,49.6533321864129,7.10028713063973,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,Braconinae,-,Callibracon,sp_AUS1,1051,Callibracon_sp_AUS1,1124,20.0,2.34,1.85,1.42,2.22,13.87,11.98,-16.102306,145.448079,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,789,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,790,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,791,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,2313,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,2314,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,2315,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,2383,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,2384,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,2385,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,2386,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Chrysididae,Chrysidinae,Elampini,Hedychrum,rutilans,2387,Hedychrum_rutilans,0814,20.0,2.03,0.98,0.92,2.11,5.75,5.16,50.9837905717167,7.05137942735958,Germany
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,-,Meroglossa,sp_AUS1,1196,Meroglossa_sp_AUS1,1269,2.0,2.13,2.24,1.22,2.54,9.2,6.17,-17.267656,145.49304,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,-,Meroglossa,sp_AUS1,1197,Meroglossa_sp_AUS1,1270,2.0,2.06,2.14,1.09,2.52,8.66,7.37,-17.267656,145.49304,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,-,Meroglossa,sp_AUS1,1311,Meroglossa_sp_AUS1,1384,2.0,2.05,2.52,1.03,2.32,7.73,6.38,-26.432147,150.0664,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,-,Meroglossa,sp_AUS1,2349,Meroglossa_sp_AUS1,1384,2.0,2.05,2.52,1.03,2.32,7.73,6.38,-26.432147,150.0664,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,-,Meroglossa,sp_AUS1,2350,Meroglossa_sp_AUS1,1384,2.0,2.05,2.52,1.03,2.32,7.73,6.38,-26.432147,150.0664,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,-,Meroglossa,sp_AUS1,2351,Meroglossa_sp_AUS1,1384,2.0,2.05,2.52,1.03,2.32,7.73,6.38,-26.432147,150.0664,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Colletidae,Paracolletinae,-,Leioproctus,sp_AUS1,1189,Leioproctus_sp_AUS1,1262,2.0,3.48,3.23,1.48,3.59,10.69,7.76,-15.577624,144.45613,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Colletidae,Paracolletinae,-,Leioproctus,sp_AUS1,1334,Leioproctus_sp_AUS1,1407,20.0,3.08,3.0,1.45,3.41,11.29,7.91,-28.653731,151.94665,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,Larrini,Larrini,sp_PAN1,1416,Larrini_sp_PAN1,1480,2.0,4.86,4.28,2.21,8.81,16.1,11.6,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,Larrini,Larrini,sp_PAN1,1417,Larrini_sp_PAN1,1480,2.0,4.86,4.28,2.21,8.81,16.1,11.6,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,Larrini,Larrini,sp_PAN1,2142,Larrini_sp_PAN1,1480,2.0,4.86,4.28,2.21,8.81,16.1,11.6,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,Trypoxylini,Trypoxylon,sp_PAN1,1571,Trypoxylon_sp_PAN1,1588,2.0,3.49,2.89,1.67,3.3,16.5,9.52,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,Trypoxylini,Trypoxylon,sp_PAN1,1581,Trypoxylon_sp_PAN1,1588,20.0,3.49,2.89,1.67,3.3,16.5,9.52,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Crabronidae,Philanthinae,Cercerini,Cerceris,sp_AUS1,1313,Cerceris_sp_AUS1,1386,2.0,2.06,1.26,1.08,1.32,5.81,5.08,-27.602159,151.94313,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Crabronidae,Philanthinae,Cercerini,Cerceris,sp_AUS1,2114,Cerceris_sp_AUS1,1386,2.0,2.06,1.26,1.08,1.32,5.81,5.08,-27.602159,151.94313,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Apoidea,Crabronidae,Philanthinae,Cercerini,Cerceris,sp_PAN1,1438,Cerceris_sp_PAN1,1490,2.0,3.2,3.14,1.85,2.86,10.59,8.0,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Chrysidoidea,Dryinidae,x,x,Dryinidae,sp_AUS1,1375,Dryinidae_sp_AUS1,1448,20.0,1.43,0.86,0.77,1.33,4.53,3.35,-26.000344,153.14821,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Eumenidae,Eumeninae,-,Deuterodiscoelius,verreauxii,1333,Deuterodiscoelius_verreauxii,1406,20.0,3.6,3.54,2.48,3.42,14.85,11.57,-28.653731,151.94665,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Eumenidae,Eumeninae,-,Phimenes,arcuatus,1162,Phimenes_arcuatus,1235,2.0,5.0,4.6,1.83,5.77,28.19,19.0,-16.103841,145.450869,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Eumenidae,Polistinae,Epiponini,Polybia,occidentalis,1606,Polybia_occidentalis,1614,20.0,3.74,3.16,1.55,3.13,12.68,9.65,8.99258124231596,-79.5456632055133,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Eumenidae,Polistinae,Epiponini,Polybia,occidentalis,1607,Polybia_occidentalis,1615,20.0,2.72,2.48,1.18,2.18,10.29,6.82,8.99258124231596,-79.5456632055133,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Eumenidae,Polistinae,Epiponini,Polybia,occidentalis,1652,Polybia_occidentalis,1655,20.0,2.11,2.13,0.89,1.98,7.33,6.66,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Eumenidae,Polistinae,Polistini,Polistes,dominula,869,Polistes_dominula,0891,2.0,3.82,3.98,2.48,4.3,19.35,12.78,35.181774891294,24.9815750290872,Greece:Crete
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Eumenidae,Polistinae,Polistini,Polistes,sp_AUS1,1153,Polistes_sp_AUS1,1226,20.0,3.05,2.67,1.44,2.82,13.87,10.14,-16.102306,145.448079,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Vespoidea,Eumenidae,Polistinae,Polistini,Polistes,sp_AUS1,2335,Polistes_sp_AUS1,1226,20.0,3.05,2.67,1.44,2.82,13.87,10.14,-16.102306,145.448079,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Evanioidea,Evaniidae,-,-,Szepligetella,sp_AUS1,1349,Szepligetella_sp_AUS1,1422,20.0,2.39,2.47,1.45,2.47,9.02,7.11,-28.843437,151.918728,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Dolichoderinae,Dolichoderini,Dolichoderus,bispinosus_sl,1533,Dolichoderus_bispinosus_sl,1561,20.0,1.58,1.03,1.95,0.86,5.81,0.0,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Dolichoderinae,Leptomyrmecini,Azteca,sp_PAN1,1594,Azteca_sp_PAN1,1604,20.0,2.47,1.48,3.18,2.26,13.27,11.4,9.12446615378659,-79.8589588478031,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Dolichoderinae,Leptomyrmecini,Leptomyrmex,rufipes,1262,Leptomyrmex_rufipes,1335,2.0,1.45,1.32,2.28,1.09,11.11,0.0,-21.144841,148.49823,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Dolichoderinae,Leptomyrmecini,Leptomyrmex,unicolor,1085,Leptomyrmex_unicolor,1158,2.0,1.5,1.33,2.15,1.1,8.72,0.0,-16.102306,145.448079,Australia
Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ectatomminae,Ectatommini,Ectatomma,ruidum,1382,Ectatomma_ruidum,1455,20.0,1.8,1.19,2.91,1.53,11.79,0.0,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ectatomminae,Ectatommini,Ectatomma,ruidum,1383,Ectatomma_ruidum,1456,20.0,1.6,1.2,2.52,1.33,10.87,0.0,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ectatomminae,Ectatommini,Ectatomma,ruidum,1509,Ectatomma_ruidum,1541,20.0,1.37,0.95,3.39,0.84,9.0,0.0,9.15588062636396,-79.8488367662606,Panama
Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ectatomminae,Ectatommini,Ectatomma,ruidum,1511,Ectatomma_ruidum,1543,20.0,1.77,0.94,2.27,0.9,8.18,0.0,9.15588062636396,-79.8488367662606,Panama
