infraclass,cohort,order,suborder,superfamily,family,subfamily,tribe,genus,species,iBite,ID,specimen,amplification,head.w,head.h,head.l,th.w,body.l,wing.l,latitude,longitude,country,head_w_body_l_ratio,head_volume,wing_body_ratio,mean_distance_to_others,distance_to_reference,kriging_iBite,kriging_variance,cluster
0,1,1,10,34,55,68,153,-1.1202929041665044,1.1000802371518852,1376,81,1449,2.0,-0.184905186802662,-0.6401623696494175,0.03981557490237741,1.2583119699066545,-0.35815743319321913,-0.3659712392792033,-1.56284293271261,1.519894099139022,0,0.2096069868995633,19.063295999999998,0.6244541484716156,11363.646330250622,16393.97005600698,2142.1645756481644,-6363138.746691233,0
0,1,1,10,34,55,68,153,-1.1202929041665044,1.1000802371518852,1379,81,1452,2.0,0.5438514394847337,-0.4225125564521266,0.5690545421715707,1.9432012497184987,-0.2261774657358712,-0.309968034047225,-1.56284293271261,1.519894099139022,0,0.26651735722284436,44.55835999999999,0.6002239641657335,11363.646330250622,16393.97005600698,2142.1645756481644,-6363138.746691233,0
0,1,1,10,34,55,68,153,-1.1202929041665044,1.1000802371518852,1380,81,1453,2.0,0.6115216976399918,-0.4574919907159769,0.40124706474475325,1.9134234549440705,-0.2131958295925255,-0.315489476816575,-1.56284293271261,1.519894099139022,0,0.2710643015521064,41.044703999999996,0.5903547671840356,11363.646330250622,16393.97005600698,2142.1645756481644,-6363138.746691233,0
0,1,1,10,34,55,68,153,-1.1202929041665044,1.1000802371518852,1381,81,1454,2.0,0.45535956343554995,-0.4652651983301659,0.4657884022166061,1.6922169794768913,-0.2918068484605634,-0.3462518008172391,-1.56284293271261,1.519894099139022,0,0.27079646017699116,39.321611999999995,0.6053097345132743,11363.646330250622,16393.97005600698,2142.1645756481644,-6363138.746691233,0
0,1,1,10,29,56,0,0,-0.22607689126831704,-1.18969654690523,640,225,0682,20.0,-0.7991429146734668,-0.8655853904608977,-0.5604188635858538,-0.6602288077029212,-0.5269187030567135,-0.30681292389331083,0.9804498847908306,-0.27858829177986527,4,0.1592403214024836,5.90889,0.7859751643535428,6290.531352134373,515.9881810772918,-1335.524723245061,-34574537.106151484,1
0,1,1,10,29,56,0,0,-0.22607689126831704,-1.18969654690523,641,225,0682,2.0,-0.7991429146734668,-0.8655853904608977,-0.5604188635858538,-0.6602288077029212,-0.5269187030567135,-0.30681292389331083,0.9804498847908306,-0.27858829177986527,4,0.1592403214024836,5.90889,0.7859751643535428,6290.531352134373,515.9881810772918,-1335.524723245061,-34574537.106151484,1
0,1,1,10,29,56,0,0,-0.22607689126831704,-1.18969654690523,642,225,0682,2.0,-0.7991429146734668,-0.8655853904608977,-0.5604188635858538,-0.6602288077029212,-0.5269187030567135,-0.30681292389331083,0.9804498847908306,-0.27858829177986527,4,0.1592403214024836,5.90889,0.7859751643535428,6290.531352134373,515.9881810772918,-1335.524723245061,-34574537.106151484,1
0,1,1,10,29,56,0,0,-0.22607689126831704,-1.18969654690523,2279,225,0682,2.0,-0.7991429146734668,-0.8655853904608977,-0.5604188635858538,-0.6602288077029212,-0.5269187030567135,-0.30681292389331083,0.9804498847908306,-0.27858829177986527,4,0.1592403214024836,5.90889,0.7859751643535428,6290.531352134373,515.9881810772918,-1335.524723245061,-34574537.106151484,1
0,1,1,10,39,60,75,95,0.03473611249365427,0.3328251890908622,2488,263,2241,2.0,1.1268567405146503,-0.22818236609740247,2.272945851428485,0.39475592144824256,0.813795829747713,-0.24765460850741836,1.1111963502795534,-0.2451306564916351,4,0.1821561338289963,112.95597599999998,0.35656753407682773,6416.727172460829,760.393008986661,3603.628044282642,-493849.0119802547,1
0,1,1,10,39,60,75,95,0.03473611249365427,0.3328251890908622,2490,263,2241,2.0,1.1268567405146503,-0.22818236609740247,2.272945851428485,0.39475592144824256,0.813795829747713,-0.24765460850741836,1.1111963502795534,-0.2451306564916351,4,0.1821561338289963,112.95597599999998,0.35656753407682773,6416.727172460829,760.393008986661,3603.628044282642,-493849.0119802547,1
0,1,1,10,34,61,76,96,-1.4556239090033247,0.7524177934992341,770,32,0796,20.0,0.049338014504001,-0.554657085893339,-0.1796249725019221,0.8073910776081734,-0.39061152355158346,-0.2760505998926467,1.0356257843053955,-0.20111121216875388,4,0.24454428754813864,21.193506,0.7156611039794609,6400.599774594157,936.6212624768701,770.0000000022127,7.723175237322447e-07,1
0,1,1,10,34,61,76,96,0.04405086262801038,-0.2546044570808585,662,264,0703,20.0,0.11700827265925912,-0.4652651983301659,-0.2118956412378484,1.5986296244715459,-0.03217412559364909,0.0015990936518085798,0.9811184371816968,-0.2791096427165185,4,0.19172749391727492,23.741652,0.7138686131386861,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,34,61,76,96,0.04405086262801038,-0.2546044570808585,663,264,0704,20.0,0.13262448607970345,-0.32146085746767,0.21407718607638004,1.4667565333276507,-0.004768449291030445,-0.030740785425812645,0.9811184371816968,-0.2791096427165185,4,0.18967988533205926,34.890344999999996,0.6813186813186813,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,34,61,76,96,0.04405086262801038,-0.2546044570808585,664,264,0704,2.0,0.13262448607970345,-0.32146085746767,0.21407718607638004,1.4667565333276507,-0.004768449291030445,-0.030740785425812645,0.9811184371816968,-0.2791096427165185,4,0.18967988533205926,34.890344999999996,0.6813186813186813,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,34,61,76,96,0.04405086262801038,-0.2546044570808585,665,264,0705,2.0,0.4397433500151056,-0.19320293183355203,0.49160493720534726,1.819836099938725,0.17264724466802767,0.07495540473031521,0.9811184371816968,-0.2791096427165185,4,0.1949551090209491,50.933376,0.6669516887558785,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,34,61,76,96,0.04405086262801038,-0.2546044570808585,666,264,0705,2.0,0.4397433500151056,-0.19320293183355203,0.49160493720534726,1.819836099938725,0.17264724466802767,0.07495540473031521,0.9811184371816968,-0.2791096427165185,4,0.1949551090209491,50.933376,0.6669516887558785,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,34,61,76,96,0.04405086262801038,-0.2546044570808585,705,264,0737,2.0,0.6479595289543617,-0.15433689376260717,0.9369401657611315,2.194185519960106,0.5671447430241444,0.20668125365623577,0.9810414053437769,-0.27903715821242325,4,0.17186417186417186,68.197024,0.5984060984060984,6290.757210590971,513.0907353721736,36.62804428266064,-493849.0119802623,1
0,1,1,10,34,61,76,96,0.04405086262801038,-0.2546044570808585,706,264,0737,2.0,0.6479595289543617,-0.15433689376260717,0.9369401657611315,2.194185519960106,0.5671447430241444,0.20668125365623577,0.9810414053437769,-0.27903715821242325,4,0.17186417186417186,68.197024,0.5984060984060984,6290.757210590971,513.0907353721736,36.62804428266064,-493849.0119802623,1
0,1,1,10,34,61,76,96,0.04405086262801038,-0.2546044570808585,2284,264,0704,20.0,0.13262448607970345,-0.32146085746767,0.21407718607638004,1.4667565333276507,-0.004768449291030445,-0.030740785425812645,0.9811184371816968,-0.2791096427165185,4,0.18967988533205926,34.890344999999996,0.6813186813186813,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,34,61,76,96,0.04405086262801038,-0.2546044570808585,2285,264,0704,2.0,0.13262448607970345,-0.32146085746767,0.21407718607638004,1.4667565333276507,-0.004768449291030445,-0.030740785425812645,0.9811184371816968,-0.2791096427165185,4,0.18967988533205926,34.890344999999996,0.6813186813186813,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,34,61,76,96,0.04405086262801038,-0.2546044570808585,2286,264,0705,2.0,0.4397433500151056,-0.19320293183355203,0.49160493720534726,1.819836099938725,0.17264724466802767,0.07495540473031521,0.9811184371816968,-0.2791096427165185,4,0.1949551090209491,50.933376,0.6669516887558785,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,15,62,69,88,-0.0490966387155508,-1.657242591817416,522,250,0581,2.0,-0.9917428801922785,-0.9899567122879209,-1.0573871621191206,-0.9027051365804065,-1.0122876544162502,-0.773769226672622,0.9758540553473263,-0.2798303812147333,4,0.26005747126436785,2.285306,0.6954022988505747,6295.775323950969,512.3318958980342,528.2804428066564,-4905664.114581829,1
0,1,1,10,15,62,69,88,-0.0490966387155508,-1.657242591817416,526,250,0585,2.0,-1.0958509696619065,-1.0482557693943382,-0.999299958394453,-0.8559114590777338,-0.9149253833411574,-0.7856008897498006,0.9758540553473263,-0.2798303812147333,4,0.19374247894103488,1.881124,0.5643802647412756,6295.775323950969,512.3318958980342,528.2804428066564,-4905664.114581829,1
0,1,1,10,15,62,69,88,-0.0490966387155508,-1.657242591817416,527,250,0585,2.0,-1.0958509696619065,-1.0482557693943382,-0.999299958394453,-0.8559114590777338,-0.9149253833411574,-0.7856008897498006,0.9758540553473263,-0.2798303812147333,4,0.19374247894103488,1.881124,0.5643802647412756,6295.775323950969,512.3318958980342,528.2804428066564,-4905664.114581829,1
0,1,1,10,15,62,69,88,-0.0490966387155508,-1.657242591817416,625,250,0663,20.0,-1.0073590936127228,-1.1221012417291334,-1.2251946395459379,-1.0303242570422408,-0.8925681210942843,-0.7863896672882791,0.9804498847908306,-0.27858829177986527,4,0.20649651972157776,1.1954479999999998,0.54292343387471,6290.531352134373,515.9881810772918,-1335.524723245061,-34574537.106151484,1
0,1,1,10,15,62,69,88,-0.0490966387155508,-1.657242591817416,2223,250,0581,2.0,-0.9917428801922785,-0.9899567122879209,-1.0573871621191206,-0.9027051365804065,-1.0122876544162502,-0.773769226672622,0.9758540553473263,-0.2798303812147333,4,0.26005747126436785,2.285306,0.6954022988505747,6295.775323950969,512.3318958980342,528.2804428066564,-4905664.114581829,1
0,1,1,10,15,62,69,88,-0.0490966387155508,-1.657242591817416,2227,250,0585,2.0,-1.0958509696619065,-1.0482557693943382,-0.999299958394453,-0.8559114590777338,-0.9149253833411574,-0.7856008897498006,0.9758540553473263,-0.2798303812147333,4,0.19374247894103488,1.881124,0.5643802647412756,6295.775323950969,512.3318958980342,528.2804428066564,-4905664.114581829,1
0,1,1,10,34,67,0,0,-1.2227551556444218,-0.9019759038823466,1079,67,1152,2.0,0.9446675839428016,0.008900466135361077,0.7110454846096468,1.5986296244715459,0.20077412297861005,-0.05519288911864824,-1.2351456695275018,1.4250116318806936,0,0.23254835996635828,78.906464,0.5866274179983179,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,0,0,-1.2227551556444218,-0.9019759038823466,1080,67,1153,2.0,0.7885054497383597,-0.06494500619943407,0.6206876121490528,1.5901216831074236,0.19284090089100994,-0.034684673118205396,-1.2351456695275018,1.4250116318806936,0,0.2209547950992818,68.20443,0.6003379805661174,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,0,0,-1.2227551556444218,-0.9019759038823466,1100,67,1173,2.0,0.47097577685599423,-0.08826462904200098,0.7949492233230554,1.4625025626455894,0.12576911415039022,0.02999508503703692,-1.2351456695275018,1.4250116318806936,0,0.20316622691292877,63.43029,0.6609498680738787,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,0,0,-1.2227551556444218,-0.9019759038823466,2331,67,1153,2.0,0.7885054497383597,-0.06494500619943407,0.6206876121490528,1.5901216831074236,0.19284090089100994,-0.034684673118205396,-1.2351456695275018,1.4250116318806936,0,0.2209547950992818,68.20443,0.6003379805661174,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,0,0,-0.03046713844683856,-1.7531494728250439,1082,252,1155,0.5,2.9331320928126954,0.611324056235006,2.860272022422346,3.504408490034938,1.3135888212665228,0.7746010813608034,-1.2351456695275018,1.4250116318806936,0,0.23845957663861259,351.817125,0.6240754909461872,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,0,0,-0.03046713844683856,-1.7531494728250439,1083,252,1156,0.5,3.224634743327654,0.6812829247627066,3.1184373723097574,3.972345265061664,1.4397991726601618,0.7698684161299321,-1.2351456695275018,1.4250116318806936,0,0.241943359375,407.10775500000005,0.595947265625,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,0,0,-0.03046713844683856,-1.7531494728250439,1117,252,1190,2.0,2.7405321272938843,0.7629016047116907,2.5633818700518227,3.5979958450402836,1.2421898224781214,0.757247975514275,-1.2351456695275018,1.4250116318806936,0,0.2349555206698064,340.236036,0.6344845630559917,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,0,0,-0.03046713844683856,-1.7531494728250439,1118,252,1191,0.5,3.1986077209602466,0.8561800960819583,3.29269898348376,4.070186590749071,1.5119193734565268,0.8653104982858386,-1.2351456695275018,1.4250116318806936,0,0.23498570066730218,454.49078399999996,0.6105815061963775,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,0,0,-0.03046713844683856,-1.7531494728250439,1119,252,1192,0.5,3.5473698206835,0.9883246255231707,3.4024192571859095,4.4275201280422065,1.691498673439476,0.9623301355187023,-1.2351456695275018,1.4250116318806936,0,0.2368953880764904,524.756232,0.6040494938132733,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,0,0,-0.03046713844683856,-1.7531494728250439,1120,252,1193,0.5,3.39641309095254,0.9222523608025646,3.3507861872084272,4.316916890308617,1.5487006758626727,1.0167557856737233,-1.2351456695275018,1.4250116318806936,0,0.24111137273369437,491.314176,0.6484577348716741,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,0,0,-0.03046713844683856,-1.7531494728250439,1121,252,1194,0.5,2.8446402167635116,0.782334623747163,2.679556277501158,3.6788212879994453,1.4001330622221606,0.8164062909001675,-1.2351456695275018,1.4250116318806936,0,0.2271714922048998,360.233298,0.6186587478346944,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,34,67,149,174,0.6308801210924458,0.9682082757663968,1516,335,1547,2.0,1.215348616563834,-0.06494500619943407,2.5246570675687114,1.5816137417433016,0.5830111871993446,0.04024919303725834,-0.398915435770249,-1.3511394795217735,6,0.2080467675378267,140.471925,0.5213204951856947,8875.183704400035,8501.524614415326,41064.18819188391,-78946542.57259335,2
0,1,1,10,39,73,120,0,1.0220996267354028,-1.3815103089204859,667,397,0706,2.0,-0.6013375446811737,-0.9238844475673147,-0.4700609911252599,-0.3156571824559686,-0.3639270492569284,-0.14826863865911902,0.9811184371816968,-0.2791096427165185,4,0.16050156739811913,6.6344959999999995,0.8006269592476489,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,39,73,120,0,1.0220996267354028,-1.3815103089204859,668,397,0706,2.0,-0.6013375446811737,-0.9238844475673147,-0.4700609911252599,-0.3156571824559686,-0.3639270492569284,-0.14826863865911902,0.9811184371816968,-0.2791096427165185,4,0.16050156739811913,6.6344959999999995,0.8006269592476489,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,39,73,120,0,1.0220996267354028,-1.3815103089204859,2287,397,0706,2.0,-0.6013375446811737,-0.9238844475673147,-0.4700609911252599,-0.3156571824559686,-0.3639270492569284,-0.14826863865911902,0.9811184371816968,-0.2791096427165185,4,0.16050156739811913,6.6344959999999995,0.8006269592476489,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,39,73,120,0,1.0220996267354028,-1.3815103089204859,2288,397,0706,2.0,-0.6013375446811737,-0.9238844475673147,-0.4700609911252599,-0.3156571824559686,-0.3639270492569284,-0.14826863865911902,0.9811184371816968,-0.2791096427165185,4,0.16050156739811913,6.6344959999999995,0.8006269592476489,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,39,73,120,0,1.0220996267354028,-1.3815103089204859,2289,397,0706,2.0,-0.6013375446811737,-0.9238844475673147,-0.4700609911252599,-0.3156571824559686,-0.3639270492569284,-0.14826863865911902,0.9811184371816968,-0.2791096427165185,4,0.16050156739811913,6.6344959999999995,0.8006269592476489,6290.850947564425,512.6353921611918,1675.0487084892534,-7814048.177755224,1
0,1,1,10,39,73,120,0,1.0220996267354028,-1.3815103089204859,2568,397,2304,2.0,-0.5336672865259157,-0.8422657676183306,0.013999039913636255,-0.32841909450215195,-0.18579015328990658,-0.15536763650542612,0.9789930579887622,-0.27965739935988004,4,0.14603691639522257,11.077419999999998,0.6883821932681867,6292.7491038338885,511.0055658564692,3773.62804428266,-493849.01198025024,1
0,1,1,10,39,73,120,0,1.0220996267354028,-1.3815103089204859,2580,397,2312,2.0,-0.6117483536281365,-0.9627504856382597,0.08499451113267456,-0.30289527040978526,-0.09996711434223234,-0.15457885896694756,0.9789930579887622,-0.27965739935988004,4,0.12952575216726162,8.54202,0.6471188169301377,6292.7491038338885,511.0055658564692,3773.62804428266,-493849.01198025024,1
0,1,1,10,37,80,128,0,0.7519718728390754,-1.8250796335807649,2221,351,0580,2.0,-0.9761266667718344,-1.005503127516299,-0.49587752611400104,-0.09870467767085035,-0.5247550970328224,-0.5071624186668665,1.00073593590187,-0.27487610236220306,4,0.13411078717201166,3.88516,0.5991253644314869,6306.465460684717,527.8100030213008,3068.628044282667,-493849.0119802578,1
0,1,1,10,37,80,128,0,0.7519718728390754,-1.8250796335807649,2222,351,0580,2.0,-0.9761266667718344,-1.005503127516299,-0.49587752611400104,-0.09870467767085035,-0.5247550970328224,-0.5071624186668665,1.00073593590187,-0.27487610236220306,4,0.13411078717201166,3.88516,0.5991253644314869,6306.465460684717,527.8100030213008,3068.628044282667,-493849.0119802578,1
0,1,1,10,37,83,94,0,0.5191031194801724,0.5366273112320714,682,323,0728,0.5,-0.642980780469025,-1.0132763351304879,-0.8444007484620062,-0.7708320454365108,-0.965409523898613,-0.9804289417540063,0.9217280402937411,-0.26546922474858664,4,0.32588699080157685,3.782248,0.29172141918528255,6362.202933979722,655.2768360441797,-902.6036900347352,-3441624.281426884,1
0,1,1,10,37,83,94,0,0.5191031194801724,0.5366273112320714,683,323,0728,0.5,-0.642980780469025,-1.0132763351304879,-0.8444007484620062,-0.7708320454365108,-0.965409523898613,-0.9804289417540063,0.9217280402937411,-0.26546922474858664,4,0.32588699080157685,3.782248,0.29172141918528255,6362.202933979722,655.2768360441797,-902.6036900347352,-3441624.281426884,1
0,1,1,10,37,83,94,0,0.5191031194801724,0.5366273112320714,684,323,0728,0.5,-0.642980780469025,-1.0132763351304879,-0.8444007484620062,-0.7708320454365108,-0.965409523898613,-0.9804289417540063,0.9217280402937411,-0.26546922474858664,4,0.32588699080157685,3.782248,0.29172141918528255,6362.202933979722,655.2768360441797,-902.6036900347352,-3441624.281426884,1
0,1,1,10,37,83,95,116,0.5377326197488846,0.9682082757663968,1617,325,1624,20.0,-1.205164463605016,-1.1221012417291334,-0.6701391372880036,-1.1451814654578916,-0.742558103437845,-1.0017259352929277,-0.40432183663801124,-1.3474037176949687,6,0.1308411214953271,1.81916,0.18224299065420563,8882.697392621307,8494.667211284395,16971.865682659038,-18253447.306943487,2
0,1,1,10,37,83,95,116,0.5377326197488846,0.9682082757663968,2184,325,1624,20.0,-1.205164463605016,-1.1221012417291334,-0.6701391372880036,-1.1451814654578916,-0.742558103437845,-1.0017259352929277,-0.40432183663801124,-1.3474037176949687,6,0.1308411214953271,1.81916,0.18224299065420563,8882.697392621307,8494.667211284395,16971.865682659038,-18253447.306943487,2
0,1,1,10,37,83,95,132,0.7892308733764999,0.7644061536251876,1300,355,1373,20.0,-1.090645565188425,-1.125987845536228,-1.0509330283719354,-0.983530579539568,-0.6459170343707158,-0.9638646134459564,-1.5504457405937297,1.4785521702485818,0,0.13455149501661132,1.3880160000000001,0.20182724252491696,11268.556086529155,16178.855495737604,2135.6767527701254,-8296225.72121075,0
0,1,1,10,37,83,95,132,0.7892308733764999,0.776394513751141,1095,356,1168,2.0,-1.0802347562414623,-1.1531940721858893,-1.1541991683268997,-0.9877845502216293,-0.872374464871302,-1.011980043293149,-1.2351456695275018,1.4250116318806936,0,0.1842696629213483,1.0979800000000002,0.20449438202247192,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,37,83,95,132,0.7892308733764999,0.776394513751141,1096,356,1169,2.0,-1.106261778608869,-1.1376476569575114,-0.8831255509451179,-0.9112130779445287,-0.8053026781306826,-0.9496666177533423,-1.2351456695275018,1.4250116318806936,0,0.16174974567650052,1.590795,0.2655137334689725,10771.448830838392,15040.628747703819,-13124.805166049073,-30135731.732584294,0
0,1,1,10,37,83,132,159,0.3141786165243378,0.9682082757663968,1629,297,1636,20.0,-0.9032510041430949,-1.0521423732014326,-0.35388658367592474,-0.8474035177136116,-0.573075631566387,-0.952032950368778,-0.40005211448259986,-1.3494106174840081,6,0.15172413793103448,4.090086,0.19770114942528735,8876.74599616767,8494.787593877074,7811.420664209021,-7331141.167516638,2
0,1,1,10,37,83,132,159,0.3514376170617623,-0.014837254561788837,1685,301,1740,2.0,-0.05997547943910833,-0.7295542572125907,0.8014033570702406,-0.32841909450215195,-0.01125926736270329,-0.8897195248289713,0.9809721373315656,-0.27896334908598674,4,0.1727447216890595,25.431839999999998,0.16170825335892516,6290.684530421418,513.5485130284635,1685.0000000022414,7.826328483411807e-07,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,923,302,0935,2.0,0.7312460005300642,0.12161197654110109,1.2983716556035076,0.35647018530969193,0.4647340578933062,-0.7895447774421934,0.8335839151484266,-0.18842113219468679,7,0.18658892128279883,97.18732800000001,0.16909620991253643,6498.422161434937,1208.4035082323428,-1722.067158669541,-9258392.407773636,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,924,302,0935,2.0,0.7312460005300642,0.12161197654110109,1.2983716556035076,0.35647018530969193,0.4647340578933062,-0.7895447774421934,0.8335839151484266,-0.18842113219468679,7,0.18658892128279883,97.18732800000001,0.16909620991253643,6498.422161434937,1208.4035082323428,-1722.067158669541,-9258392.407773636,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,925,302,0935,2.0,0.7312460005300642,0.12161197654110109,1.2983716556035076,0.35647018530969193,0.4647340578933062,-0.7895447774421934,0.8335839151484266,-0.18842113219468679,7,0.18658892128279883,97.18732800000001,0.16909620991253643,6498.422161434937,1208.4035082323428,-1722.067158669541,-9258392.407773636,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,926,302,0935,0.5,0.7312460005300642,0.12161197654110109,1.2983716556035076,0.35647018530969193,0.4647340578933062,-0.7895447774421934,0.8335839151484266,-0.18842113219468679,7,0.18658892128279883,97.18732800000001,0.16909620991253643,6498.422161434937,1208.4035082323428,-1722.067158669541,-9258392.407773636,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,951,302,0954,0.5,1.2205540210373154,-0.27482161178253617,0.7562244208399439,0.3181844491711417,0.3003000000775938,-0.8534357580589572,0.833795404548369,-0.18848103035399638,7,0.2408585055643879,70.362054,0.15222575516693165,6498.1277523781655,1207.700919330843,2568.2804428062254,-4905664.114581989,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,1935,302,1988,2.0,0.887408134734506,-0.34866708411733127,1.7372527504121065,0.471327393725343,0.6572949940196008,-0.7153996888252081,0.9846797160600808,-0.27915157635691074,4,0.1800066423115244,81.230624,0.18532049153105282,6293.157728988113,510.2218385150629,5896.396309965235,-3441624.2814268544,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,1936,302,1988,2.0,0.887408134734506,-0.34866708411733127,1.7372527504121065,0.471327393725343,0.6572949940196008,-0.7153996888252081,0.9846797160600808,-0.27915157635691074,4,0.1800066423115244,81.230624,0.18532049153105282,6293.157728988113,510.2218385150629,5896.396309965235,-3441624.2814268544,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,1958,302,2017,2.0,0.9550783928897641,-0.3447804803102369,1.9179684953332947,0.4925972471356487,0.6435921558682915,-0.7295976845178223,0.9832047086616326,-0.28210106985444683,4,0.1854946524064171,87.72718499999999,0.1804812834224599,6297.656318568629,494.58555983807094,6583.024354245718,-3930367.0259280363,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,1959,302,2018,2.0,0.9706946063102084,-0.33312066888895353,1.9308767628276648,0.5691687194127492,1.013568785953644,-0.7556273432876149,0.9832047086616326,-0.28210106985444683,4,0.15920114122681883,89.47864799999998,0.14465049928673326,6297.656318568629,494.58555983807094,6583.024354245718,-3930367.0259280363,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,2422,302,0935,2.0,0.7312460005300642,0.12161197654110109,1.2983716556035076,0.35647018530969193,0.4647340578933062,-0.7895447774421934,0.8335839151484266,-0.18842113219468679,7,0.18658892128279883,97.18732800000001,0.16909620991253643,6498.422161434937,1208.4035082323428,-1722.067158669541,-9258392.407773636,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,2423,302,0935,2.0,0.7312460005300642,0.12161197654110109,1.2983716556035076,0.35647018530969193,0.4647340578933062,-0.7895447774421934,0.8335839151484266,-0.18842113219468679,7,0.18658892128279883,97.18732800000001,0.16909620991253643,6498.422161434937,1208.4035082323428,-1722.067158669541,-9258392.407773636,1
0,1,1,10,37,83,132,159,0.3514376170617623,0.11703470682369947,2424,302,0935,2.0,0.7312460005300642,0.12161197654110109,1.2983716556035076,0.35647018530969193,0.4647340578933062,-0.7895447774421934,0.8335839151484266,-0.18842113219468679,7,0.18658892128279883,97.18732800000001,0.16909620991253643,6498.422161434937,1208.4035082323428,-1722.067158669541,-9258392.407773636,1
0,1,1,10,37,83,132,159,0.407326117867899,-0.08676741531750974,921,308,0933,2.0,-0.7002402296773202,-0.9588638818311652,-1.0315706271303795,-0.7282923386158996,-0.8031390721067916,-0.8597459783667857,0.8335839151484266,-0.18842113219468679,7,0.24036511156186616,3.3251099999999996,0.3803245436105477,6498.422161434937,1208.4035082323428,-1722.067158669541,-9258392.407773636,1
0,1,1,10,37,83,132,159,0.7147128723016509,-1.2016849070311837,540,345,0593,2.0,-1.0437969249270926,-1.0171629389375825,-0.6959556722767447,-0.8218796936212447,-0.4785981685231489,-0.9425676199070351,0.9760967473098199,-0.2796329664470792,4,0.1190807799442897,2.9754,0.1880222841225627,6295.262669034206,513.2468903459662,-10978.439114389113,-9738381.550880782,1
0,1,1,10,37,83,132,159,0.7147128723016509,-1.2016849070311837,541,345,0593,2.0,-1.0437969249270926,-1.0171629389375825,-0.6959556722767447,-0.8218796936212447,-0.4785981685231489,-0.9425676199070351,0.9760967473098199,-0.2796329664470792,4,0.1190807799442897,2.9754,0.1880222841225627,6295.262669034206,513.2468903459662,-10978.439114389113,-9738381.550880782,1
0,1,1,10,37,83,132,159,0.7147128723016509,-1.2016849070311837,542,345,0593,2.0,-1.0437969249270926,-1.0171629389375825,-0.6959556722767447,-0.8218796936212447,-0.4785981685231489,-0.9425676199070351,0.9760967473098199,-0.2796329664470792,4,0.1190807799442897,2.9754,0.1880222841225627,6295.262669034206,513.2468903459662,-10978.439114389113,-9738381.550880782,1
0,1,1,10,37,83,132,159,0.7147128723016509,-1.2016849070311837,2229,345,0593,2.0,-1.0437969249270926,-1.0171629389375825,-0.6959556722767447,-0.8218796936212447,-0.4785981685231489,-0.9425676199070351,0.9760967473098199,-0.2796329664470792,4,0.1190807799442897,2.9754,0.1880222841225627,6295.262669034206,513.2468903459662,-10978.439114389113,-9738381.550880782,1
